Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0080684/?ref_=sr_t_1,18000000.0,550016086.0,292753960.0,4910483.0,['Irvin Kershner'],"['Leigh Brackett', 'Lawrence Kasdan', 'George Lucas']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']","['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Fantasy Epic', 'Globetrotting Adventure', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery', 'Action']",['United States'],"['Hardangerjøkulen Glacier, Finse, Norway']",['Lucasfilm'],['English'],0,20,0,1980
https://www.imdb.com/title/tt0081573/?ref_=sr_t_2,54000000.0,216385706.0,108185706.0,14100523.0,"['Richard Lester', 'Richard Donner']","['Jerry Siegel', 'Joe Shuster', 'Mario Puzo']","['Gene Hackman', 'Christopher Reeve', 'Margot Kidder']","['Alien Invasion', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'United Kingdom', 'Canada', 'France']","['Calgary, Alberta, Canada']","['Dovemead Films', 'Film Export A.G.', 'International Film Production']","['English', 'French', 'Russian']",0,7,0,1980
https://www.imdb.com/title/tt0080319/?ref_=sr_t_3,10000000.0,103303473.0,103290500.0,3966832.0,['Colin Higgins'],"['Patricia Resnick', 'Colin Higgins']","['Jane Fonda', 'Lily Tomlin', 'Dolly Parton']","['Farce', 'Comedy']",['United States'],"['10431 Bellagio Road, Bel Air, Los Angeles, California, USA']","['IPC Films', 'Twentieth Century Fox']","['English', 'French']",0,8,1,1980
https://www.imdb.com/title/tt0081562/?ref_=sr_t_4,10000000.0,101300000.0,101300000.0,8691886.0,['Sidney Poitier'],"['Bruce Jay Friedman', 'Charles Blackwell']","['Gene Wilder', 'Richard Pryor', 'Georg Stanford Brown']","['Dark Comedy', 'Comedy', 'Crime']",['United States'],"['Tucson, Arizona, USA']",['Columbia Pictures'],"['English', 'Spanish']",0,0,0,1980
https://www.imdb.com/title/tt0080339/?ref_=sr_t_5,3500000.0,83455547.0,83453539.0,,"['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Robert Hays', 'Julie Hagerty', 'Leslie Nielsen']","['Dark Comedy', 'Farce', 'Parody', 'Satire', 'Slapstick', 'Comedy']",['United States'],"['Los Angeles International Airport - 1 World Way, Los Angeles, California, USA']","['Paramount Pictures', 'Howard W. Koch Productions']",['English'],0,7,1,1980
https://www.imdb.com/title/tt0080377/?ref_=sr_t_6,15000000.0,70687344.0,70687344.0,8024663.0,['Buddy Van Horn'],"['Stanford Sherman', 'Jeremy Joe Kronsberg']","['Clint Eastwood', 'Sondra Locke', 'Geoffrey Lewis']","['Action', 'Comedy']",['United States'],"['Million Dollar Cowboy Bar, 25 North Cache Drive, Jackson, Wyoming, USA']","['The Malpaso Company', 'Warner Bros.']",['English'],0,2,0,1980
https://www.imdb.com/title/tt0081375/?ref_=sr_t_7,9500000.0,69847348.0,69847348.0,4739769.0,['Howard Zieff'],"['Nancy Meyers', 'Charles Shyer', 'Harvey Miller']","['Goldie Hawn', 'Eileen Brennan', 'Armand Assante']","['Satire', 'Comedy', 'War']",['United States'],"['Fort MacArthur, San Pedro, Los Angeles, California, USA']",['Warner Bros.'],"['French', 'English']",0,6,3,1980
https://www.imdb.com/title/tt0080549/?ref_=sr_t_8,,67182787.0,67182787.0,3366443.0,['Michael Apted'],"['Thomas Rickman', 'Loretta Lynn', 'George Vecsey']","['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm']","['Biography', 'Drama', 'Music']",['United States'],"['Nashville, Tennessee, USA']",['Universal Pictures'],['English'],0,13,0,1980
https://www.imdb.com/title/tt0081529/?ref_=sr_t_9,,66132626.0,66132626.0,10883835.0,['Hal Needham'],"['Hal Needham', 'Robert L. Levy', 'Jerry Belson']","['Burt Reynolds', 'Jackie Gleason', 'Jerry Reed']","['Road Trip', 'Action', 'Adventure', 'Comedy']",['United States'],"['Las Vegas, Nevada, USA']","['Universal Pictures', 'Rastar Films']","['English', 'Spanish']",0,5,0,1980
https://www.imdb.com/title/tt0080453/?ref_=sr_t_10,4500000.0,58853106.0,58853106.0,,['Randal Kleiser'],"['Henry De Vere Stacpoole', 'Douglas Day Stewart']","['Brooke Shields', 'Christopher Atkins', 'Leo McKern']","['Coming-of-Age', 'Survival', 'Teen Drama', 'Teen Romance', 'Adventure', 'Drama', 'Romance']",['United States'],"['Turtle Island, Fiji']",['Columbia Pictures'],['English'],0,8,1,1980
https://www.imdb.com/title/tt0080455/?ref_=sr_t_11,27500000.0,115229890.0,57229890.0,4858152.0,['John Landis'],"['Dan Aykroyd', 'John Landis']","['John Belushi', 'Dan Aykroyd', 'Cab Calloway']","['Buddy Comedy', 'Quest', 'Road Trip', 'Adventure', 'Comedy', 'Crime', 'Music', 'Musical']",['United States'],"['15101 Dixie Highway, Harvey, Illinois, USA']","['Universal Pictures', 'Brillstein Company']",['English'],0,0,0,1980
https://www.imdb.com/title/tt0081283/?ref_=sr_t_12,6000000.0,54766923.0,54766923.0,170335.0,['Robert Redford'],"['Judith Guest', 'Alvin Sargent', 'Nancy Dowd']","['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch']","['Psychological Drama', 'Drama']",['United States'],"['Lake Forest High School - 1285 N. McKinley Road, Lake Forest, Illinois, USA']","['Paramount Pictures', 'Wildwood Enterprises']",['English'],0,14,0,1980
https://www.imdb.com/title/tt0081353/?ref_=sr_t_13,20000000.0,49823037.0,49823037.0,6310520.0,['Robert Altman'],"['Jules Feiffer', 'E.C. Segar']","['Robin Williams', 'Shelley Duvall', 'Ray Walston']","['Quirky Comedy', 'Slapstick', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",['United States'],"['Anchor Bay, Malta']","['Paramount Pictures', 'Walt Disney Productions', 'Robert Evans Company']",['English'],0,4,0,1980
https://www.imdb.com/title/tt0081696/?ref_=sr_t_14,,46918287.0,46918287.0,,['James Bridges'],"['Aaron Latham', 'James Bridges']","['John Travolta', 'Debra Winger', 'Scott Glenn']","['Contemporary Western', 'Drama', 'Romance', 'Western']",['United States'],"['2213 Westside Drive, Deer Park, Texas, USA']","['Paramount Pictures', 'Robert Evans Company']","['English', 'Spanish']",0,0,1,1980
https://www.imdb.com/title/tt0081505/?ref_=sr_t_15,19000000.0,47959450.0,45634352.0,622337.0,['Stanley Kubrick'],"['Stephen King', 'Stanley Kubrick', 'Diane Johnson']","['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd']","['Psychological Drama', 'Psychological Horror', 'Supernatural Horror', 'Drama', 'Horror']","['United Kingdom', 'United States']","['Timberline Lodge, Mount Hood, Oregon, USA']","['Warner Bros.', 'Hawk Films', 'Peregrine']",['English'],0,9,0,1980
https://www.imdb.com/title/tt0081480/?ref_=sr_t_16,,43995918.0,43995918.0,,['Jay Sandrich'],['Neil Simon'],"['Goldie Hawn', 'Chevy Chase', 'Charles Grodin']","['Farce', 'Comedy', 'Romance']",['United States'],"['Carmel-by-the-Sea, California, USA']",['Rastar Films'],"['English', 'Spanish']",0,0,0,1980
